reporter;flow;month;ntlc;parttr;qty1;unit1;val
324;2;201704;44092900;Taïwan, Province de Chine;368200;W00;1152000000
324;2;201704;71081200;Inde;28029;W00;9871757742
324;2;201704;26060000;Chine;186938;W00;3,50575E+12
324;2;201704;3038900;Corée, République de;180;W00;4800000000
324;2;201704;90230000;Canada;18;W00;18394054
324;2;201704;44072900;Sénégal;392000;W00;806400000
324;2;201704;44072900;Mali;82000;W00;91038037
324;2;201704;44092900;Chine;312772;W00;979200000
324;2;201704;15079000;Belgique;14400;W00;300000000
324;2;201704;8013100;Bélarus;1700000;W00;2500000000
324;2;201704;44092900;Taïwan, Province de Chine;361187;W00;1152000000
324;2;201704;26060000;Chine;187995;W00;3,68528E+12
324;2;201704;26060000;Chine;161184;W00;3,04598E+12
324;2;201704;44092900;Taïwan, Province de Chine;365938;W00;1152000000
324;2;201704;44092900;Taïwan, Province de Chine;200000;W00;576000000
324;2;201704;26060000;Chine;164170;W00;3,09563E+12
324;2;201704;44092900;Taïwan, Province de Chine;364750;W00;1152000000
324;2;201704;44092900;Taïwan, Province de Chine;364637;W00;1152000000
324;2;201704;44072900;Mauritanie;56000;W00;115200000
324;2;201704;3053900;Etats-Unis;12000;W00;600000000
324;2;201704;26060000;Irlande;85;W00;9197
324;2;201704;39249010;Inde;2;W00;27591
324;2;201704;84314900;Libéria;150;W00;166527818
324;2;201704;26060000;Chine;160547;W00;3,09606E+12
324;2;201704;44092900;Taïwan, Province de Chine;364863;W00;1152000000
324;2;201704;44072900;Sénégal;392000;W00;806400000
324;2;201704;22021000;Afrique du Sud;4;W00;31822
324;2;201704;9012110;Sénégal;72000;W00;800000000
324;2;201704;88039000;France;6;W00;9795754
324;2;201704;22029100;Afrique du Sud;5;W00;31822
324;2;201704;44092900;Espagne;97200;W00;230400000
324;2;201704;25232100;Maroc;20;W00;386275
324;2;201704;8013100;Vietnam;250000;W00;250000000
324;2;201704;26060000;Chine;158244;W00;2,98345E+12
324;2;201704;26060000;Chine;152806;W00;2,79831E+12
324;2;201704;71081200;Emirats Arabes Unis;108267;W00;37231159108
324;2;201704;94037090;Guinée-Bissau;1500;W00;19275295
324;2;201704;39232900;Guinée-Bissau;32050;W00;388635845
324;2;201704;39241000;Mali;13573;W00;174390480
324;2;201704;39249010;Mali;11704;W00;150419264
324;2;201704;94037090;Mali;924;W00;11895611
324;2;201704;39241000;Mali;25434;W00;326944804
324;2;201704;39249010;Mali;8649;W00;111162830
324;2;201704;39241000;Mali;23294;W00;299427484
324;2;201704;71081200;Emirats Arabes Unis;141362;W00;48391350836
324;2;201704;71081200;Emirats Arabes Unis;185694;W00;65292098707
324;2;201704;71081200;Emirats Arabes Unis;7139;W00;2427359946
324;2;201704;16041390;France;517;W00;59999933
324;2;201704;26060000;Chine;160646;W00;3,12644E+12
324;2;201704;8011900;Vietnam;270000;W00;4000000081
324;2;201704;39241000;Mali;8042;W00;103365606
324;2;201704;3031900;Corée, République de;37500;W00;100000000
324;2;201704;39249010;Mali;9443;W00;121362766
324;2;201704;39241000;Mali;27965;W00;238101755
324;2;201704;71081200;France;56441;W00;19308541167
324;2;201704;39249010;Mali;9931;W00;127652386
324;2;201704;22011010;Suisse;40;W00;91970
324;2;201704;26060000;Chine;163497;W00;3,17236E+12
324;2;201704;71081200;Emirats Arabes Unis;76835;W00;26720865691
324;2;201704;92089000;Chine;3000;W00;300000000
324;2;201704;26060000;Chine;188240;W00;3,65409E+12
324;2;201704;71081200;Inde;265;W00;91360049
324;2;201704;39174090;Mali;1017;W00;13137603
324;2;201704;39172390;Mali;34460;W00;446345431
324;2;201704;44092900;Espagne;48600;W00;115200000
324;2;201704;39232900;Mali;89125;W00;1099563804
324;2;201704;84314900;Finlande;369;W00;7651926
324;2;201704;71023100;Israèl;61;W00;1471524320
324;2;201704;8013100;Inde;272000;W00;3200000000
324;2;201704;84314300;Chine;154;W00;7650455
324;2;201704;61149000;Australie;15;W00;1379554
324;2;201704;44092900;Taïwan, Province de Chine;361187;W00;1152000000
324;2;201704;26060000;Australie;15;W00;12
324;2;201704;22011010;Royaume-Uni;35;W00;171727
324;2;201704;71081200;Emirats Arabes Unis;216780;W00;73814077755
324;2;201704;71081200;Emirats Arabes Unis;1187;W00;409926865
324;2;201704;27101921;Pays-bas;10000;W00;38157249
324;2;201704;84798900;Taïwan, Province de Chine;3204;W00;28819460
324;2;201704;27101230;Côte d'Ivoire;31307;W00;119534162
324;2;201704;26060000;Chine;65985000;W00;19968768181
324;2;201704;84314900;Japon;350;W00;172191785
324;2;201704;26060000;Allemagne;61486000;W00;18607254382
324;2;201704;27101230;France;1214595;W00;4637496765
324;2;201704;27101230;Mali;42480;W00;162195691
324;2;201704;27101230;Tunisie;1488;W00;5681252
324;2;201704;26060000;France;64408000;W00;19491527181
324;2;201704;26060000;Espagne;62960000;W00;19053324917
324;2;201704;27101230;Sénégal;893;W00;3410296
324;2;201704;27101230;Sénégal;22282;W00;85075881
324;2;201704;26060000;Irlande;61250000;W00;18535834676
324;2;201704;26060000;Irlande;62200000;W00;18823329255
324;2;201704;39241000;Gambie;9764;W00;125330793
324;2;201704;27101230;Mali;18852;W00;71979262
324;2;201704;26060000;Chine;57902000;W00;17522643256
324;2;201704;27101939;Sierra Leone;1505;W00;36527602
324;2;201704;27101230;France;11996;W00;45801474
324;2;201704;26060000;Canada;65117000;W00;19706088924
324;2;201704;26060000;Irlande;65300000;W00;19761469459
324;2;201704;27101939;Sierra Leone;2445;W00;49552818
324;2;201704;26060000;Allemagne;65467000;W00;19812007979
324;2;201704;26060000;Canada;63200000;W00;19125955127
324;2;201704;26060000;Inde;66295000;W00;20062582201
324;2;201704;3031900;Chine;27500;W00;400000000
324;2;201704;84314900;Belgique;594;W00;148224115
324;2;201704;3031900;Chine;27500;W00;400000000
324;2;201704;84314300;Norvège;17;W00;110496105
324;2;201704;7149000;Inde;17000;W00;1200000000
324;2;201704;84314900;Australie;160;W00;7265651
324;2;201704;3031900;Chine;24000;W00;400000000
324;2;201704;27101230;France;21000;W00;80182511
324;2;201704;27101230;Côte d'Ivoire;25153;W00;96036719
324;2;201704;26060000;Espagne;63699000;W00;19276965437
324;2;201704;27101230;Sénégal;4519;W00;17252313
324;2;201704;26060000;Espagne;63180000;W00;19119902609
324;2;201704;26060000;Espagne;64800000;W00;19616231376
324;2;201704;9012110;Sénégal;72000;W00;800000000
324;2;201704;3031900;Corée, République de;27500;W00;400000000
324;2;201704;26060000;Allemagne;60152000;W00;18209190582
324;2;201704;26060000;Espagne;60701000;W00;18375383654
324;2;201704;26060000;Chine;61340000;W00;18568821491
324;2;201704;86090000;Burkina Faso;320000;W00;234577000
324;2;201704;9012110;Sénégal;108000;W00;1200000000
324;2;201704;26060000;Espagne;61954000;W00;18754691337
324;2;201704;26060000;Espagne;63650000;W00;19268103813
324;2;201704;3034900;Corée, République de;60126;W00;150000000
324;2;201704;26060000;Canada;66000000;W00;19979494920
324;2;201704;9011210;Sénégal;70000;W00;800000000
324;2;201704;26060000;Canada;62731000;W00;18989904482
324;2;201704;26060000;Irlande;60877000;W00;18428662307
324;2;201704;26060000;France;67460;W00;20421465565
324;2;201704;3048900;Chine;23600;W00;800000000
324;2;201704;26060000;Brésil;57099000;W00;17284987582
324;2;201704;26060000;Chine;65151000;W00;19722485963
324;2;201704;26060000;Canada;62035000;W00;18773395986
324;2;201704;26060000;Allemagne;64017000;W00;19373200464
324;2;201704;26060000;Espagne;64998000;W00;19670076445
324;2;201704;84314900;Belgique;2438;W00;223487756
324;2;201704;26060000;Brésil;57900000;W00;17522038004
324;2;201704;84089000;Belgique;1200;W00;48174027
324;2;201704;26060000;Indonésie;63950000;W00;19358919699
324;2;201704;26060000;Chine;66040000;W00;19991603705
324;2;201704;27101230;Sénégal;3254;W00;12424601
324;2;201704;26060000;Allemagne;67767000;W00;20514400489
324;2;201704;26060000;Chine;65700000;W00;19888679034
324;2;201704;26060000;Irlande;65290000;W00;19764563990
324;2;201704;26060000;Chine;66001000;W00;19979797640
324;2;201704;26060000;France;63318000;W00;19167600899
324;2;201704;26060000;Chine;66000000;W00;19979494920
324;2;201704;26060000;Allemagne;66736000;W00;20202296560
324;2;201704;26060000;Irlande;60173000;W00;18209906612
324;2;201704;26060000;France;67147000;W00;20320419445
324;2;201704;26060000;Chine;64610000;W00;19552657607
324;2;201704;26060000;Inde;66101000;W00;20003872782
324;2;201704;26060000;Irlande;63230000;W00;19135033903
324;2;201704;39241000;Mali;24322;W00;313717899
324;2;201704;8013200;Vietnam;1000;W00;2400000000
324;2;201704;3031900;Corée, République de;29000;W00;100000000
324;2;201704;71069100;Ghana;260;W00;524202765
324;2;201704;71081200;Ghana;2598;W00;8,71065E+11
324;2;201704;26060000;Canada;65724000;W00;19889782828
324;2;201704;39249010;Mali;9505;W00;122543646
324;2;201704;8109000;Belgique;519;W00;12225101
324;2;201704;26060000;Irlande;60271000;W00;18239563947
324;2;201704;8045090;Belgique;457;W00;12538108
324;2;201704;27101230;France;1285948;W00;4909930375
324;2;201704;26060000;Chine;67839000;W00;20529836548
324;2;201704;26060000;Espagne;64623000;W00;19556591743
324;2;201704;27101939;Grèce;3762;W00;104637317
324;2;201704;26060000;Espagne;60692000;W00;18366969439
324;2;201704;27101939;Sierra Leone;16929;W00;346955314
324;2;201704;27101939;Sierra Leone;1881;W00;38384119
324;2;201704;26060000;Irlande;62068000;W00;18783382639
324;2;201704;26060000;Allemagne;68749000;W00;20805226092
324;2;201704;26060000;Irlande;61506000;W00;18613306899
324;2;201704;8045010;Belgique;1000000;W00;2308351325
324;2;201704;3048900;Chine;13000;W00;400000000
324;2;201704;26060000;Espagne;60413000;W00;18282536821
324;2;201704;27101939;Sierra Leone;13731;W00;297947317
324;2;201705;82079000;Mali;50;W00;12726585
324;2;201705;84314900;Mali;6861;W00;257365008
324;2;201705;85071000;Burkina Faso;350;W00;20609486
324;2;201705;8013100;Vietnam;16000;W00;400000000
324;2;201705;84314900;Burkina Faso;536;W00;470141575
324;2;201705;84089000;Burkina Faso;2500;W00;88469626
324;2;201705;9012110;Sénégal;108000;W00;1200000000
324;2;201705;71023100;Belgique;2726;W00;3878570330
324;2;201705;71023100;Belgique;553;W00;1919980567
324;2;201705;71023100;Belgique;1870;W00;5320213828
324;2;201705;71023100;Belgique;103;W00;64007506
324;2;201705;27101921;Pays-bas;21000;W00;80321223
324;2;201705;27101921;Pays-bas;25000;W00;95623814
324;2;201705;84314900;Burkina Faso;420;W00;223948213
324;2;201705;71023100;Emirats Arabes Unis;362;W00;1880519930
324;2;201705;71023100;Emirats Arabes Unis;477;W00;478160755
324;2;201705;9012110;Sénégal;90000;W00;1200000000
324;2;201705;27101921;Pays-bas;30000;W00;114746259
324;2;201705;71023100;Turquie;36;W00;757850507
324;2;201705;71023100;Emirats Arabes Unis;324;W00;3195755150
324;2;201705;9012110;Sénégal;30000;W00;400000000
324;2;201705;8013100;Vietnam;17000;W00;400000000
324;2;201705;71023100;Canada;30;W00;1069695582
324;2;201705;8013100;Inde;238000;W00;2800000000
324;2;201705;39269099;Sénégal;250;W00;67203000
324;2;201705;61109000;Belgique;278;W00;10829045
324;2;201705;97011000;Belgique;59;W00;2300944
324;2;201705;71023100;Emirats Arabes Unis;25;W00;1521864256
324;2;201705;49019910;Belgique;220;W00;8573755
324;2;201705;97011000;Colombie;232;W00;9885938
324;2;201705;39241000;Colombie;460;W00;19393034
324;2;201705;94039000;Colombie;438;W00;18671433
324;2;201705;85359000;Sénégal;250;W00;17920800
324;2;201705;6049000;Belgique;1015;W00;60000025
324;2;201705;76109000;Sénégal;2000;W00;63902586
324;2;201705;61109000;Colombie;632;W00;26933768
324;2;201705;95030000;Colombie;322;W00;13728464
324;2;201705;71081200;Emirats Arabes Unis;369;W00;127278594
324;2;201705;49019910;Colombie;516;W00;22008839
324;2;201705;85211000;Colombie;50;W00;2128724
324;2;201705;94039000;Philippines;785;W00;96548328
324;2;201705;94039000;Belgique;146;W00;5688444
324;2;201705;87054000;Mali;14000;W00;229925675
324;2;201705;3034900;Corée, Rép. Populaire Démocratique;24000;W00;400000000
324;2;201705;71081200;Emirats Arabes Unis;74104;W00;24910548686
324;2;201705;71081200;Emirats Arabes Unis;54281;W00;18393193386
324;2;201705;85441100;Sierra Leone;28;W00;9737371
324;2;201705;71081200;Emirats Arabes Unis;55919;W00;18926846893
324;2;201705;71081200;Emirats Arabes Unis;178305;W00;60269288501
324;2;201705;87042111;Mali;20880;W00;183940540
324;2;201705;8013100;Vietnam;350000;W00;5600000000
324;2;201705;71081200;Emirats Arabes Unis;73762;W00;24795583129
324;2;201705;71081200;Emirats Arabes Unis;411;W00;136498451
324;2;201705;71081200;Emirats Arabes Unis;130577;W00;43366321813
324;2;201705;71081310;Inde;320;W00;1,03404E+11
324;2;201705;71081200;Emirats Arabes Unis;22157;W00;7529811172
324;2;201705;36030000;Sierra Leone;78;W00;8345982
324;2;201705;71081310;Inde;251;W00;84569520260
324;2;201705;71081200;Inde;71328;W00;24219276
324;2;201705;3053900;Chine;6000;W00;160000000
324;2;201705;71081200;Inde;16730;W00;5841107181
324;2;201705;84749000;Suède;219;W00;29011102
324;2;201705;71081200;Emirats Arabes Unis;27427;W00;9219767068
324;2;201705;87051000;Mali;41000;W00;487442431
324;2;201705;3034900;Corée, Rép. Populaire Démocratique;13750;W00;200000000
324;2;201705;9011210;Maroc;76000;W00;800000000
324;2;201705;3034900;Corée, Rép. Populaire Démocratique;24000;W00;400000000
324;2;201705;71081200;Turquie;20105;W00;6943076784
324;2;201705;71023100;Portugal;10;W00;142897735
324;2;201705;8013100;Emirats Arabes Unis;100000;W00;1600000000
324;2;201705;25232900;Sierra Leone;8000;W00;320000000
324;2;201705;8023200;Inde;20;W00;50000000
324;2;201705;84798200;Burkina Faso;4375;W00;1266990304
324;2;201705;71081200;Emirats Arabes Unis;136539;W00;45908890279
324;2;201705;84294000;Burkina Faso;29254;W00;642582167
324;2;201705;71081200;Emirats Arabes Unis;18128;W00;6095228198
324;2;201705;71081200;Emirats Arabes Unis;23741;W00;7982502905
324;2;201705;40012900;France;45360;W00;622381050
324;2;201705;40012900;France;22680;W00;311190525
324;2;201705;8013200;Inde;24500;W00;50000000
324;2;201705;71081200;Emirats Arabes Unis;7260;W00;2439323700
324;2;201705;8013100;Inde;102000;W00;150000000
324;2;201705;9011210;Sénégal;43800;W00;75000000
324;2;201705;8013200;Vietnam;2000;W00;100000000
324;2;201705;84295200;Mali;10000;W00;4440771973
324;2;201705;40012900;France;68040;W00;933571574
324;2;201705;9011210;Sénégal;61800;W00;100000000
324;2;201705;40012900;France;45360;W00;626712222
324;2;201705;4090000;Maroc;125;W00;2586664
324;2;201705;73110000;Portugal;15525;W00;283675240
324;2;201705;8013100;Emirats Arabes Unis;200000;W00;3200000000
324;2;201705;8023200;Vietnam;21600;W00;400000000
324;2;201705;8013100;Emirats Arabes Unis;200000;W00;3200000000
324;2;201705;8013100;Vietnam;170000;W00;2800000000
324;2;201705;26060000;Ukraine;31712670;W00;4078189158
324;2;201705;72021900;Guinée-Bissau;12000;W00;28000000
324;2;201705;85176200;Pays-bas;6;W00;321896
324;2;201705;26060000;Ukraine;26343230;W00;3429782582
324;2;201705;3053900;Etats-Unis;12000;W00;800000000
324;2;201705;40012900;Malaisie;113400;W00;1387508471
324;2;201705;9012110;Sénégal;35000;W00;400000000
324;2;201705;84295900;Burkina Faso;27500;W00;2158450687
324;2;201705;71081200;Emirats Arabes Unis;85915;W00;28880894289
324;2;201705;71081200;Emirats Arabes Unis;7787;W00;2616642974
324;2;201705;40012900;France;68040;W00;933571574
324;2;201705;8023200;Inde;20;W00;100000000
324;2;201705;84719000;France;1;W00;8571285
324;2;201705;8043000;France;5750;W00;100000102
324;2;201705;71081200;Belgique;1080;W00;380198005
324;2;201705;52010090;Indonésie;150000;W00;1758408338
324;2;201705;94035000;Ghana;2000;W00;13059565
324;2;201705;52010090;Indonésie;99198;W00;1153642209
324;2;201705;92060000;Chine;12000;W00;200000000
324;2;201705;87033220;Gabon;3000;W00;21000000
324;2;201705;8013200;Vietnam;12800;W00;200000000
324;2;201705;71081200;Emirats Arabes Unis;45929;W00;15431914355
324;2;201705;71081200;Inde;77066;W00;25893790670
324;2;201705;8013100;Vietnam;500000;W00;7200000000
324;2;201705;39241000;Philippines;346;W00;42567459
324;2;201705;8013100;Singapour;1000000;W00;22400000000
324;2;201705;3034900;Corée, République de;20042;W00;50000000
324;2;201705;92060000;Etats-Unis;10;W00;37500000
324;2;201705;3055900;Ghana;10000;W00;35000000
324;2;201705;3034900;Corée, République de;40084;W00;100000000
324;2;201705;71081200;Emirats Arabes Unis;504;W00;169568784
324;2;201705;18010019;Pays-bas;52000;W00;800000000
324;2;201705;3034900;Corée, République de;24700;W00;50000000
324;2;201705;71081200;France;76926;W00;25846751370
324;2;201705;71081200;Emirats Arabes Unis;490;W00;166022457
324;2;201705;8045010;France;6000;W00;100000102
324;2;201705;97060000;Kazakstan;187;W00;16897676
324;2;201705;40012900;Malaisie;22680;W00;277501694
324;2;201705;26011190;Chine;1215;W00;91970
324;2;201705;3031900;Chine;27500;W00;400000000
324;2;201705;3034900;Chine;20024;W00;50000000
324;2;201705;26060000;Ukraine;37235910;W00;4711969311
324;2;201705;8023200;Vietnam;25;W00;400000000
324;2;201705;71081200;Emirats Arabes Unis;68042;W00;21925560139
324;2;201705;87032320;France;4400;W00;179430948
324;2;201705;71081200;Inde;76441;W00;24666847957
324;2;201705;38089119;Ghana;26910;W00;117710071
324;2;201705;8013200;Inde;11200;W00;800000000
324;2;201705;8013200;Vietnam;10000;W00;8000000000
324;2;201705;52010090;France;161111;W00;1919104701
324;2;201705;71081200;Inde;19505;W00;6727758224
324;2;201705;71081200;France;498;W00;167325510
324;2;201705;71081200;Turquie;44601;W00;15101984234
324;2;201705;71081200;Emirats Arabes Unis;56415;W00;19114605896
324;2;201705;71023100;Israèl;1580;W00;2204915724
324;2;201705;8013100;Emirats Arabes Unis;100000;W00;1600000000
324;2;201705;8013100;Inde;220;W00;3200000000
324;2;201705;71081200;Emirats Arabes Unis;113189;W00;37405713712
324;2;201705;71081200;Emirats Arabes Unis;428;W00;141441708
324;2;201705;87032311;Japon;1932;W00;215806767
324;2;201705;71023100;Israèl;100;W00;6104518740
324;2;201705;8023200;Vietnam;52;W00;800000000
324;2;201705;40012900;Pologne;113400;W00;1533391961
324;2;201705;63090000;Belgique;4500;W00;25000000
324;2;201705;8013100;Emirats Arabes Unis;200000;W00;3200000000
324;2;201705;71081200;Emirats Arabes Unis;57711;W00;19005571195
324;2;201705;40012900;Pologne;113400;W00;1533391961
324;2;201705;3034900;Corée, République de;20042;W00;50000000
324;2;201705;8023200;Vietnam;105;W00;200000000
324;2;201705;9011210;Maroc;192000;W00;2000000000
324;2;201705;40012900;Malaisie;113400;W00;1404538954
324;2;201705;9011127;Maroc;38400;W00;200000000
324;2;201705;71081200;Emirats Arabes Unis;56205;W00;18510571562
324;2;201705;61109000;Philippines;542;W00;66663452
324;2;201705;49019910;Philippines;554;W00;68142631
324;2;201705;71081200;France;52820;W00;17481560736
324;2;201705;71081200;Emirats Arabes Unis;366;W00;120532291
324;2;201705;9012110;Sénégal;52500;W00;600000000
324;2;201705;71081200;Emirats Arabes Unis;20741;W00;7000734619
324;2;201705;71081200;Emirats Arabes Unis;58943;W00;19471456372
324;2;201705;40012900;Malaisie;113400;W00;1404538954
324;2;201705;8013100;Emirats Arabes Unis;100000;W00;1600000000
324;2;201705;71023100;Belgique;2198;W00;3954475442
324;2;201705;8013100;Vietnam;250000;W00;500000000
324;2;201705;25131000;Vietnam;15000;W00;100000000
324;2;201705;94036000;Liban;11080;W00;35000000
324;2;201705;71023100;Belgique;240;W00;1685576617
324;2;201705;18010020;Espagne;120000;W00;1000000000
324;2;201705;8013100;Vietnam;250000;W00;500000000
324;2;201705;71023100;Israèl;1683;W00;9841909204
324;2;201705;40012900;Brésil;20160;W00;280907791
324;2;201705;8013100;Emirats Arabes Unis;150000;W00;2400000000
324;2;201705;8013100;Inde;113;W00;1600000000
324;2;201705;40012900;Malaisie;226800;W00;2809077908
324;2;201705;87032319;Japon;2238;W00;259955808
324;2;201705;15119099;Etats-Unis;23100;W00;400000000
324;2;201705;71081200;Emirats Arabes Unis;93964;W00;32209092677
324;2;201705;71081200;Inde;15836;W00;5385448287
324;2;201705;8013100;Emirats Arabes Unis;100000;W00;1600000000
324;2;201705;71081200;Inde;69444;W00;23116477054
324;2;201705;40012900;Pologne;90720;W00;1253424444
324;2;201705;71081200;Emirats Arabes Unis;413;W00;136990076
324;2;201705;71081200;Inde;74319;W00;24793427816
324;2;201705;71081200;Emirats Arabes Unis;59450;W00;19866627060
324;2;201705;3034900;Corée, République de;30063;W00;75000000
324;2;201705;40012900;Pologne;90720;W00;1253424444
324;2;201705;86090000;France;3760;W00;14693631
324;2;201705;65061000;France;50;W00;489788
324;2;201705;90200000;France;113;W00;1102022
324;2;201705;39249010;Mali;16453;W00;207911369
324;2;201705;72041000;Inde;2000;W00;18261516
324;2;201705;26060000;Irlande;59403000;W00;17648505332
324;2;201705;26060000;Chine;62501000;W00;18568914563
324;2;201705;19019099;France;3344;W00;7500084
324;2;201705;39241000;Burkina Faso;3367;W00;42986745
324;2;201705;26060000;France;61831000;W00;18369858984
324;2;201705;26060000;Canada;62436000;W00;18549603201
324;2;201705;90049010;France;37;W00;364990
324;2;201705;26060000;Espagne;61093000;W00;18150600749
324;2;201705;73101000;France;880;W00;14076498
324;2;201705;84148090;France;371;W00;3624429
324;2;201705;44031100;France;426;W00;4163195
324;2;201705;15119099;France;18000;W00;280000000
324;2;201705;84138100;France;501;W00;4897877
324;2;201705;44121000;France;827;W00;8081497
324;2;201705;25084000;France;180;W00;898271
324;2;201705;3048900;Chine;13000;W00;400000000
324;2;201705;26060000;Allemagne;63985000;W00;19009807816
324;2;201705;44152000;France;159;W00;1551647
324;2;201705;40169900;France;61;W00;592643
324;2;201705;4021010;France;27432;W00;581867788
324;2;201705;39232900;Burkina Faso;25920;W00;312578693
324;2;201705;26060000;Chine;61751000;W00;18346091153
324;2;201705;8012200;Vietnam;216000;W00;4000035414
324;2;201705;39241000;Burkina Faso;5371;W00;68530056
324;2;201705;19019099;Belgique;781;W00;3749996
324;2;201705;40159000;France;303;W00;2961942
324;2;201705;39249010;Burkina Faso;1128;W00;14395731
324;2;201705;26060000;Espagne;64077000;W00;19037140821
324;2;201705;26060000;Irlande;58785000;W00;17464898843
324;2;201705;39249010;Burkina Faso;821;W00;10477905
324;2;201705;72044900;Inde;180000;W00;98611873
324;2;201705;26060000;Allemagne;62539000;W00;18580204282
324;2;201705;71081200;Emirats Arabes Unis;103193;W00;33938542091
324;2;201705;71081200;Inde;133989;W00;44572920089
324;2;201705;71081200;Emirats Arabes Unis;11411;W00;3672738070
324;2;201705;8012200;Gibraltar;8800;W00;800000000
324;2;201705;71081200;Emirats Arabes Unis;103193;W00;33938542091
324;2;201705;8012200;Gibraltar;8800;W00;800000000
324;2;201705;8023100;Inde;28000;W00;800000000
324;2;201705;8013100;Chine;100;W00;1600000000
324;2;201705;87033220;Corée, République de;1500;W00;233144634
324;2;201705;8013100;Inde;112;W00;1600000000
324;2;201705;8013100;Inde;56;W00;800000000
324;2;201705;61059000;Inde;40;W00;1839405
324;2;201705;8013100;Inde;112;W00;1600000000
324;2;201705;26060000;Allemagne;64116000;W00;19048727638
324;2;201705;39241000;Mali;26198;W00;330901903
324;2;201705;26060000;Ukraine;31712670;W00;4826153886
324;2;201705;26060000;Chine;185262;W00;3,54448E+12
324;2;201705;72044900;Inde;360000;W00;197223746
324;2;201705;39249010;Mali;13239;W00;165826229
324;2;201705;39241000;Mali;33697;W00;425598631
324;2;201705;26060000;Chine;185;W00;9252
324;2;201705;3036900;Chine;26000;W00;400000000
324;2;201705;8023100;Inde;125000;W00;2000000000
324;2;201705;85444200;France;65;W00;636724
324;2;201705;3031900;Corée, République de;37500;W00;100000000
324;2;201705;96031000;France;14;W00;137141
324;2;201705;71081200;Inde;26001;W00;8969133613
324;2;201705;72044900;Inde;486000;W00;142987216
324;2;201705;8023100;Inde;30000;W00;1600000000
324;2;201705;8013100;Etats-Unis;500000;W00;5400000000
324;2;201705;3048900;Chine;13000;W00;400000000
324;2;201705;26060000;Ukraine;3794110;W00;4937867490
324;2;201705;39241000;Mali;31594;W00;400482847
324;2;201705;21069099;Etats-Unis;13000;W00;280000000
324;2;201705;8013200;Vietnam;432000;W00;8000000430
324;2;201705;8013100;Inde;243;W00;3600000000
324;2;201705;39249010;Mali;8389;W00;105941621
324;2;201705;39202020;France;125;W00;1224469
324;2;201705;8013100;Inde;243;W00;3600000000
324;2;201705;8023200;Inde;52000;W00;100000000
324;2;201705;15119099;Etats-Unis;19985;W00;480000000
324;2;201705;48211000;Burkina Faso;264;W00;87978591
324;2;201705;8023200;Vietnam;99;W00;125000000
324;2;201705;39241000;Burkina Faso;6497;W00;82231156
324;2;201705;73261900;Inde;22;W00;3600000000
324;2;201705;3044900;Corée, République de;27274;W00;800000000
324;2;201705;85177000;Belgique;3500;W00;25000000
324;2;201705;3048900;Chine;13000;W00;400000000
324;2;201705;39241000;Burkina Faso;4361;W00;55049969
324;2;201705;39241000;Congo (Brazzaville);6621;W00;63442012
324;2;201705;8013100;Inde;243;W00;3600000000
324;2;201705;39241000;Mali;13893;W00;175449053
324;2;201705;39249010;Mali;6117;W00;77290713
324;2;201705;3044900;Chine;180500;W00;4000000000
324;2;201705;8013200;Inde;275000;W00;4000000000
324;2;201705;90318000;Afrique du Sud;4;W00;459851
324;2;201705;3036900;Corée, République de;11250;W00;200000000
324;2;201705;39249010;Mali;12361;W00;156181577
324;2;201705;94037090;Mali;3234;W00;41328503
324;2;201705;39249010;Congo (Brazzaville);5069;W00;48570441
324;2;201705;94037090;Mali;739;W00;9351953
324;2;201705;8013100;Inde;34000;W00;400000000
324;2;201705;84798900;Taïwan, Province de Chine;3575;W00;15634946
324;2;201705;3031900;Corée, République de;46200;W00;800000000
324;2;201705;3031900;Corée, République de;17800;W00;200000000
324;2;201705;3031900;Chine;27500;W00;400000000
324;2;201705;2101900;Corée, République de;7800;W00;200000000
324;2;201705;85255000;Afrique du Sud;25;W00;459851
324;2;201705;53091900;France;851;W00;7506521
324;2;201705;97030000;Maroc;611;W00;5000056
324;2;201705;85176200;Niger;340;W00;138691
324;2;201705;39241000;Mali;12360;W00;156201150
324;2;201705;39241000;Mali;17846;W00;225400007
324;2;201705;39249010;Mali;7873;W00;99462905
324;2;201705;39232900;Burkina Faso;21962;W00;257524614
324;2;201705;27101939;Sierra Leone;15048;W00;288531036
324;2;201705;27101939;Libéria;74300;W00;1550188051
324;2;201705;84305000;Portugal;4950;W00;860424550
324;2;201705;39249010;Burkina Faso;1019;W00;12853523
324;2;201705;26060000;Ukraine;39080560;W00;4925930969
324;2;201705;8013100;Inde;243;W00;3600000000
324;2;201705;3033900;Corée, Rép. Populaire Démocratique;20000;W00;400000000
324;2;201705;27101921;Pays-bas;10000;W00;38248753
324;2;201705;39232900;Mali;73264;W00;897760593
324;2;201705;26060000;Irlande;64708000;W00;19224609583
324;2;201705;39249010;Mali;17061;W00;215532200
324;2;201705;39249010;Mali;5197;W00;66321314
324;2;201705;39241000;Mali;20267;W00;258463866
324;2;201705;85115000;France;301;W00;2938726
324;2;201705;39241000;Mali;38708;W00;488888475
324;2;201705;71081200;Emirats Arabes Unis;387;W00;130817463
324;2;201705;73090090;France;20;W00;195915
324;2;201705;27109100;France;31126;W00;10648559
324;2;201705;30065000;France;35;W00;342851
324;2;201705;39249010;Mali;13128;W00;165833445
324;2;201705;82011090;France;40;W00;391830
